work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,employment_type_encoded,company_location_encoded,salary_scaled,work_year_scaled,salary_minmax,work_year_minmax,salary_normalized,work_year_normalized,salary_robust_scaled,salary_transformed
2024,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,2.0,74,0.01843950942641755,1.0835243758829431,0.0051339432633449615,1.0,0.9999291325167111,0.01190503861302249,0.32538595690391753,0.43640263704575283
2024,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,2.0,74,-0.04035022350349162,1.0835243758829431,0.004475745409069966,1.0,0.9999089774069548,0.013492105135144511,0.09129534042627901,0.19996982919139158
2024,MI,FT,Data Engineer,90800,USD,90800,US,0,US,M,2.0,74,-0.21436783297602277,1.0835243758829431,0.0025274797604159806,1.0,0.9997516538011633,0.022285213075920202,-0.6016128843475309,-0.7651724961475449
2024,MI,FT,Data Engineer,125000,USD,125000,US,100,US,M,2.0,74,-0.11383738966587809,1.0835243758829431,0.003652998091226222,1.0,0.9998689353394214,0.01618987780101591,-0.2013179301707691,-0.14742855846202255
2024,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,2.0,74,-0.18732455582826454,1.0835243758829431,0.0028302507733824786,1.0,0.9997952341107798,0.02023585553840218,-0.4939312007678172,-0.5774892647406331
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,2.0,74,0.1718807123734805,1.0835243758829431,0.006851839663002698,1.0,0.999958516452659,0.009108533021152934,0.9363624659105539,0.9366788115489615
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,2.0,74,-0.08150303655442803,1.0835243758829431,0.004015006911077469,1.0,0.9998892761778295,0.014880705110175934,-0.07256809110806793,0.013719511668178705
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,2.0,74,-0.12853482289835538,1.0835243758829431,0.0034884486276574736,1.0,0.9998577881198594,0.016864268026288296,-0.25984058429017876,-0.22570101795645958
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,2.0,74,-0.18732455582826454,1.0835243758829431,0.0028302507733824786,1.0,0.9997952341107798,0.02023585553840218,-0.4939312007678172,-0.5774892647406331
2024,SE,FT,Data Architect,175000,USD,175000,US,0,US,M,2.0,74,0.033136942658894844,1.0835243758829431,0.00529849272691371,1.0,0.9999331238357608,0.011564940815106171,0.38390861102332713,0.4909229051775181
2024,SE,FT,Data Architect,117000,USD,117000,US,0,US,M,2.0,74,-0.13735328283784176,1.0835243758829431,0.0033897189495162242,1.0,0.9998504033613879,0.017296557405157682,-0.2949541767618245,-0.27433602861266027
2024,SE,FT,Machine Learning Engineer,215000,USD,215000,US,0,US,M,2.0,74,0.15071640851871318,1.0835243758829431,0.0066148884354637,1.0,0.9999556916848735,0.009413536371954344,0.8520898439786041,0.8755451667652054
2024,SE,FT,Machine Learning Engineer,146900,USD,146900,US,0,US,M,2.0,74,-0.04946263210762754,1.0835243758829431,0.004373724741657342,1.0,0.9999050957631859,0.013776772728554718,0.05501129487224505,0.16035914045857985
2024,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M,2.0,74,0.18011127498366777,1.0835243758829431,0.006943987362601198,1.0,0.9999595424454765,0.008995191617376197,0.9691351522174234,0.9598898708005605
2024,SE,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M,2.0,74,0.006681562840435717,1.0835243758829431,0.0050023036924899626,1.0,0.999925676453448,0.012191864874348065,0.2785678336083898,0.3915525706119626
2024,MI,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,2.0,74,-0.04035022350349162,1.0835243758829431,0.004475745409069966,1.0,0.9999089774069548,0.013492105135144511,0.09129534042627901,0.19996982919139158
2024,MI,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,2.0,74,-0.08444252320092349,1.0835243758829431,0.00398209701836372,1.0,0.9998876300270306,0.014990907875368222,-0.08427262193194986,-0.0003509197199633228
2024,EN,FT,Data Scientist,104500,USD,104500,US,0,US,M,2.0,74,-0.17409686591903498,1.0835243758829431,0.0029783452905943523,1.0,0.9998124848890292,0.019364789181008566,-0.44126081206034856,-0.4922281831335777
2024,EN,FT,Data Scientist,76000,USD,76000,US,0,US,M,2.0,74,-0.25787223534415554,1.0835243758829431,0.0020404133482524846,1.0,0.9996455680235123,0.02662213986420512,-0.7748399405409834,-1.1138653326161474
2024,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,2.0,74,-0.17262712259578725,1.0835243758829431,0.0029948002369512275,1.0,0.9998142659988591,0.01927261023220658,-0.4354085466484076,-0.4829949876975692
2024,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,2.0,74,-0.2755091552231283,1.0835243758829431,0.0018429539919699858,1.0,0.9995822439668611,0.02890220659698467,-0.845067125484275,-1.2762160637053372
2024,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,2.0,74,0.003742076193940259,1.0835243758829431,0.004969393799776212,1.0,0.9999247729339632,0.01226574388132328,0.26686330278450787,0.38016162003336373
2024,SE,FT,Data Scientist,115500,USD,115500,US,100,US,M,2.0,74,-0.14176251280758492,1.0835243758829431,0.0033403541104455995,1.0,0.9998464934035353,0.017521119503452427,-0.3125109729976474,-0.29914988482875066
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,2.0,74,0.16541384175119048,1.0835243758829431,0.0067794378990324485,1.0,0.9999576826862842,0.009199610680713814,0.9106124980980137,0.9182237625206506
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,2.0,74,-0.010955357038537034,1.0835243758829431,0.004804844336207464,1.0,0.9999199983514199,0.012648987979145461,0.20834064866509827,0.32209086416845256
2024,MI,FT,AI Engineer,166000,USD,166000,US,0,US,M,2.0,74,0.006681562840435717,1.0835243758829431,0.0050023036924899626,1.0,0.999925676453448,0.012191864874348065,0.2785678336083898,0.3915525706119626
2024,MI,FT,AI Engineer,73100,USD,73100,US,0,US,M,2.0,74,-0.2663967466189924,1.0835243758829431,0.00194497465938261,1.0,0.9996169048561949,0.027677491319137326,-0.808783079930241,-1.1905761388439833
2024,SE,FT,Research Scientist,484000,USD,484000,US,100,US,M,2.0,74,0.9414383164259914,1.0835243758829431,0.015467649575462383,1.0,0.9999912563130264,0.00418178161730902,4.000608635602842,2.3490190735200005
2024,SE,FT,Research Scientist,164000,USD,164000,US,100,US,M,2.0,74,0.0008025895474448004,1.0835243758829431,0.004936483907062463,1.0,0.999923852838861,0.012340523647230822,0.255158771960626,0.36869751369603126
2024,MI,FT,Data Scientist,144650,USD,144650,US,0,US,M,2.0,74,-0.05607647706224232,1.0835243758829431,0.004299677483051405,1.0,0.9999021208073439,0.013991025872893633,0.028676100518510717,0.13105243427041996
2024,MI,FT,Data Scientist,86800,USD,86800,US,0,US,M,2.0,74,-0.22612577956200458,1.0835243758829431,0.0023958401895609817,1.0,0.9997282468975114,0.023311635618900498,-0.6484310076430586,-0.8531352773177381
2024,SE,FT,Data Scientist,720000,USD,720000,US,0,US,M,2.0,74,1.6351571649989196,1.0835243758829431,0.023234384255907323,1.0,0.999996048850578,0.002811100003991069,6.762877910038976,3.046055514916009
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,2.0,74,0.01843950942641755,1.0835243758829431,0.0051339432633449615,1.0,0.9999291325167111,0.01190503861302249,0.32538595690391753,0.43640263704575283
2024,MI,CT,Data Analyst Lead,200000,NZD,125000,NZ,50,NZ,S,0.0,57,0.1066241088212813,1.0835243758829431,0.006121240044757454,1.0,0.9999487967329304,0.010119481822937256,0.6765218816203753,0.7409257651804863
2024,MI,FT,Business Intelligence Analyst,42000,GBP,52500,GB,50,GB,L,2.0,27,-0.3578147813250011,1.0835243758829431,0.000921476995984993,1.0,0.9988408575385298,0.04813461656328534,-1.1727939885529688,-2.3016658081777375
2024,EN,FT,Business Intelligence,142000,USD,142000,US,0,US,M,2.0,74,-0.06386611667545529,1.0835243758829431,0.004212466267359968,1.0,0.9998984340433055,0.014252073454251057,-0.002340906164776385,0.09591178442799406
2024,EN,FT,Business Intelligence,70000,USD,70000,US,0,US,M,2.0,74,-0.2755091552231283,1.0835243758829431,0.0018429539919699858,1.0,0.9995822439668611,0.02890220659698467,-0.845067125484275,-1.2762160637053372
2024,MI,FT,Business Intelligence,146851,USD,146851,US,0,US,M,2.0,74,-0.04960666695330582,1.0835243758829431,0.004372112156914368,1.0,0.9999050324279561,0.013781368772661971,0.05443777286187483,0.15972596934726113
2024,MI,FT,Business Intelligence,94000,USD,94000,US,0,US,M,2.0,74,-0.2049614757072373,1.0835243758829431,0.00263279141709998,1.0,0.9997682688943598,0.021526925279172174,-0.5641583857111088,-0.6977001005998724
2024,SE,FT,Business Intelligence,260000,USD,260000,US,0,US,M,2.0,74,0.2829933076110088,1.0835243758829431,0.00809583360758244,1.0,0.999969701258733,0.007784379520567983,1.3787937310532907,1.2266962685529006
2024,SE,FT,Business Intelligence,180000,USD,180000,US,0,US,M,2.0,74,0.047834375891372134,1.0835243758829431,0.005463042190482458,1.0,0.9999367872288547,0.011243733651951122,0.44243126514273673,0.5438220361903535
2024,MI,FT,Business Intelligence,150000,USD,150000,US,0,US,M,2.0,74,-0.04035022350349162,1.0835243758829431,0.004475745409069966,1.0,0.9999089774069548,0.013492105135144511,0.09129534042627901,0.19996982919139158
2024,MI,FT,Business Intelligence,100000,USD,100000,US,0,US,M,2.0,74,-0.18732455582826454,1.0835243758829431,0.0028302507733824786,1.0,0.9997952341107798,0.02023585553840218,-0.4939312007678172,-0.5774892647406331
2024,SE,FT,Business Intelligence,105000,USD,105000,US,0,US,M,2.0,74,-0.17262712259578725,1.0835243758829431,0.0029948002369512275,1.0,0.9998142659988591,0.01927261023220658,-0.4354085466484076,-0.4829949876975692
2024,SE,FT,Business Intelligence,70000,USD,70000,US,0,US,M,2.0,74,-0.2755091552231283,1.0835243758829431,0.0018429539919699858,1.0,0.9995822439668611,0.02890220659698467,-0.845067125484275,-1.2762160637053372
2024,MI,FT,Business Intelligence,155000,USD,155000,US,100,US,M,2.0,74,-0.025652790271014327,1.0835243758829431,0.004640294872638715,1.0,0.9999147543770097,0.013056951373284307,0.14981799454568864,0.26207079209955186
2024,MI,FT,Business Intelligence,140000,USD,140000,US,100,US,M,2.0,74,-0.06974508996844621,1.0835243758829431,0.004146646481932468,1.0,0.999895511889134,0.014455632257597193,-0.025749967812540235,0.06892874090315312
2024,SE,FT,Data Analytics Lead,342400,USD,342400,US,0,US,M,2.0,74,0.5252070072822346,1.0835243758829431,0.010807608767195418,1.0,0.9999825292267407,0.005911111679774893,2.3432470709411612,1.7287605074253414
2024,SE,FT,Data Analytics Lead,205400,USD,205400,US,0,US,M,2.0,74,0.12249733671235678,1.0835243758829431,0.006298953465411703,1.0,0.9999514534338872,0.009853465149708801,0.7397263480693377,0.7905814440172826
2024,EN,FT,Data Science,70000,EUR,77777,DE,0,DE,M,2.0,18,-0.2755091552231283,1.0835243758829431,0.0018429539919699858,1.0,0.9995822439668611,0.02890220659698467,-0.845067125484275,-1.2762160637053372
2024,EN,FT,Data Science,65000,EUR,72222,DE,0,DE,M,2.0,18,-0.2902065884556056,1.0835243758829431,0.0016784045284012374,1.0,0.9995155503712032,0.03112337652232793,-0.9035897796036846,-1.423161581320093
2024,MI,FT,Data Science,138000,USD,138000,US,0,US,M,2.0,74,-0.07562406326143711,1.0835243758829431,0.004080826696504969,1.0,0.9998924617936308,0.014665089439639917,-0.049159029460304086,0.04153542381132222
2024,MI,FT,Data Science,86000,USD,86000,US,0,US,M,2.0,74,-0.22847736887920095,1.0835243758829431,0.002369512275389982,1.0,0.9997231696191552,0.02352836855010663,-0.6577946323021642,-0.8712412288291083
2024,SE,FT,Data Analytics Lead,398900,USD,398900,US,0,US,M,2.0,74,0.691288002809228,1.0835243758829431,0.012667017705522279,1.0,0.999987127747137,0.005073888058561558,3.00455306249049,2.0039613772308638
2024,SE,FT,Data Analytics Lead,239300,USD,239300,US,0,US,M,2.0,74,0.22214593402855282,1.0835243758829431,0.0074145988284078194,1.0,0.9999642330158004,0.008457699990070957,1.136509942998935,1.0738628624905389
2024,SE,FT,Data Science Consultant,112000,USD,112000,US,0,US,M,2.0,74,-0.15205071607031903,1.0835243758829431,0.003225169485947476,1.0,0.9998367517183989,0.018068478441768208,-0.3534768308812341,-0.35839800608268757
2024,SE,FT,Data Science Consultant,109000,USD,109000,US,0,US,M,2.0,74,-0.1608691760098054,1.0835243758829431,0.0031264398078062264,1.0,0.9998276442669856,0.018565606899049347,-0.3885904233528799,-0.4107601128562137
2024,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,2.0,74,0.25359844114605423,1.0835243758829431,0.007766734680444941,1.0,0.9999672290029777,0.008095734686008108,1.2617484228144715,1.1545338428565348
2024,SE,FT,Data Scientist,218750,USD,218750,US,0,US,M,2.0,74,0.16173948344307115,1.0835243758829431,0.006738300533140262,1.0,0.9999571977091907,0.009252175397318409,0.8959818345681614,0.9076508907594389
2024,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L,2.0,74,0.14424953789642317,1.0835243758829431,0.00654248667149345,1.0,0.9999547708622414,0.009510848008576957,0.8263398761660639,0.8564333228703505
2024,MI,FT,Data Scientist,111600,USD,111600,US,0,US,L,2.0,74,-0.15322651072891721,1.0835243758829431,0.003212005528861976,1.0,0.9998355796717374,0.018133218756770576,-0.3581586432107869,-0.36529344653500295
2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,100,US,M,2.0,74,0.25359844114605423,1.0835243758829431,0.007766734680444941,1.0,0.9999672290029777,0.008095734686008108,1.2617484228144715,1.1545338428565348
2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M,2.0,74,0.19480870821614507,1.0835243758829431,0.007108536826169946,1.0,0.9999612822487125,0.00879965928378867,1.027657806336833,1.0005892259236482
2024,SE,FT,Data Scientist,247600,USD,247600,US,0,US,L,2.0,74,0.24654367319446513,1.0835243758829431,0.007687750937931942,1.0,0.9999665906539186,0.008174201855749318,1.2336575488371548,1.1367609967720163
2024,SE,FT,Data Scientist,127300,USD,127300,US,0,US,L,2.0,74,-0.10707657037893853,1.0835243758829431,0.003728690844467847,1.0,0.9998736277019488,0.01589744086778275,-0.1743975092758407,-0.1125269326122172
2024,MI,FT,Data Engineer,170000,USD,170000,US,0,US,M,2.0,74,0.01843950942641755,1.0835243758829431,0.0051339432633449615,1.0,0.9999291325167111,0.01190503861302249,0.32538595690391753,0.43640263704575283
2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2.0,74,-0.12853482289835538,1.0835243758829431,0.0034884486276574736,1.0,0.9998577881198594,0.016864268026288296,-0.25984058429017876,-0.22570101795645958
2024,MI,FT,Analytics Engineer,200400,USD,200400,US,0,US,M,2.0,74,0.10779990347987949,1.0835243758829431,0.006134404001842953,1.0,0.9999490009175731,0.010099285318648543,0.681203693949928,0.7446522590309933
2024,MI,FT,Analytics Engineer,154100,USD,154100,US,0,US,M,2.0,74,-0.028298328252860237,1.0835243758829431,0.00461067596919634,1.0,0.999913755867648,0.013133195599455675,0.1392839168041949,0.25105021346477563
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M,2.0,27,-0.4024949783517321,1.0835243758829431,0.00042124662673599677,1.0,0.9971603260331845,0.07530792910041662,-1.350702857075974,-3.2282230069322093
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M,2.0,27,-0.4024949783517321,1.0835243758829431,0.00042124662673599677,1.0,0.9971603260331845,0.07530792910041662,-1.350702857075974,-3.2282230069322093
2024,EN,FT,Data Analyst,75065,USD,75065,US,100,US,M,2.0,74,-0.26062065535862877,1.0835243758829431,0.0020096425985651283,1.0,0.9996366883566631,0.02695350239437669,-0.785783676861313,-1.1382552613776167
2024,EN,FT,Data Analyst,41419,USD,41419,US,100,US,M,2.0,74,-0.359522623066615,1.0835243758829431,0.0009023563483183044,1.0,0.9988081685178829,0.048808221663492475,-1.1795943209616442,-2.3300440755398233
2024,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M,2.0,74,0.047834375891372134,1.0835243758829431,0.005463042190482458,1.0,0.9999367872288547,0.011243733651951122,0.44243126514273673,0.5438220361903535
2024,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M,2.0,74,-0.010955357038537034,1.0835243758829431,0.004804844336207464,1.0,0.9999199983514199,0.012648987979145461,0.20834064866509827,0.32209086416845256
2024,MI,FT,Data Engineer,114000,USD,114000,US,100,US,M,2.0,74,-0.1461717427773281,1.0835243758829431,0.0032909892713749752,1.0,0.999842428140667,0.017751588373304473,-0.33006776923347025,-0.32430649380558374
2024,MI,FT,Data Engineer,68000,USD,68000,US,100,US,M,2.0,74,-0.2813881285161192,1.0835243758829431,0.0017771342065424863,1.0,0.9995573252568508,0.02975152979882156,-0.8684761871320388,-1.333621254891391
2024,MI,FT,Data Analyst,325000,USD,325000,US,0,US,M,2.0,74,0.47405993963321363,1.0835243758829431,0.010234976633976173,1.0,0.999980608488321,0.00622757154332419,2.1395882346056156,1.6342420823357355
2024,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,2.0,74,-0.2461142887581737,1.0835243758829431,0.0021720529191074835,1.0,0.9996801085612943,0.025291906746600746,-0.7280218172454557,-1.0129841930498245
2024,MI,FT,Machine Learning Engineer,84000,EUR,93333,DE,100,DE,M,2.0,18,-0.23435634217219187,1.0835243758829431,0.0023036924899624825,1.0,0.9997098360920855,0.02408824652679025,-0.681203693949928,-0.917295911918694
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,2.0,74,0.1718807123734805,1.0835243758829431,0.006851839663002698,1.0,0.999958516452659,0.009108533021152934,0.9363624659105539,0.9366788115489615
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,2.0,74,-0.08150303655442803,1.0835243758829431,0.004015006911077469,1.0,0.9998892761778295,0.014880705110175934,-0.07256809110806793,0.013719511668178705
2024,MI,FT,Data Engineer,210100,USD,210100,US,0,US,M,2.0,74,0.13631292395088543,1.0835243758829431,0.006453629961166326,1.0,0.9999536009927208,0.009633060868202127,0.7947376429415827,0.8326905968035829
2024,MI,FT,Data Engineer,210100,USD,210100,US,0,US,M,2.0,74,0.13631292395088543,1.0835243758829431,0.006453629961166326,1.0,0.9999536009927208,0.009633060868202127,0.7947376429415827,0.8326905968035829
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,2.0,74,0.2829933076110088,1.0835243758829431,0.00809583360758244,1.0,0.999969701258733,0.007784379520567983,1.3787937310532907,1.2266962685529006
2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,2.0,74,-0.08150303655442803,1.0835243758829431,0.004015006911077469,1.0,0.9998892761778295,0.014880705110175934,-0.07256809110806793,0.013719511668178705
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,2.0,74,0.1718807123734805,1.0835243758829431,0.006851839663002698,1.0,0.999958516452659,0.009108533021152934,0.9363624659105539,0.9366788115489615
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,2.0,74,-0.08150303655442803,1.0835243758829431,0.004015006911077469,1.0,0.9998892761778295,0.014880705110175934,-0.07256809110806793,0.013719511668178705
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,2.0,74,0.2829933076110088,1.0835243758829431,0.00809583360758244,1.0,0.999969701258733,0.007784379520567983,1.3787937310532907,1.2266962685529006
2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,2.0,74,-0.08150303655442803,1.0835243758829431,0.004015006911077469,1.0,0.9998892761778295,0.014880705110175934,-0.07256809110806793,0.013719511668178705
2024,MI,FT,Data Engineer,171816,USD,171816,US,0,US,M,2.0,74,0.023777617176453304,1.0835243758829431,0.005193707628513131,1.0,0.999930622504938,0.011779226497823222,0.34664138488008706,0.4563979659910345
2024,MI,FT,Data Engineer,97935,USD,97935,US,0,US,M,2.0,74,-0.19339459575327766,1.0835243758829431,0.0027622918449285855,1.0,0.9997865107201708,0.020662356641625832,-0.5181010569191334,-0.6179811023703402
2024,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M,2.0,74,0.0008025895474448004,1.0835243758829431,0.004936483907062463,1.0,0.999923852838861,0.012340523647230822,0.255158771960626,0.36869751369603126
2024,SE,FT,Data Analyst,109000,USD,109000,US,0,US,M,2.0,74,-0.1608691760098054,1.0835243758829431,0.0031264398078062264,1.0,0.9998276442669856,0.018565606899049347,-0.3885904233528799,-0.4107601128562137
2024,MI,FT,Data Manager,127000,USD,127000,US,100,US,M,2.0,74,-0.10795841637288717,1.0835243758829431,0.003718817876653722,1.0,0.9998730300761486,0.015934984353339565,-0.17790886852300525,-0.11704137535913547
2024,MI,FT,Data Manager,65000,USD,65000,US,100,US,M,2.0,74,-0.2902065884556056,1.0835243758829431,0.0016784045284012374,1.0,0.9995155503712032,0.03112337652232793,-0.9035897796036846,-1.423161581320093
2024,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M,2.0,74,-0.06092663002895983,1.0835243758829431,0.004245376160073718,1.0,0.99989984936676,0.014152428637191064,0.00936362465910554,0.10925315928036607
2024,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M,2.0,74,-0.1755666092422827,1.0835243758829431,0.0029618903442374775,1.0,0.9998106780381378,0.019457853964896066,-0.4471130774722895,-0.5015081609417454
2024,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M,2.0,74,0.16835332839768594,1.0835243758829431,0.006812347791746199,1.0,0.9999580647579345,0.009157986982217464,0.9223170289218957,0.9266364741930072
2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M,2.0,74,0.047834375891372134,1.0835243758829431,0.005463042190482458,1.0,0.9999367872288547,0.011243733651951122,0.44243126514273673,0.5438220361903535
2024,SE,FT,Data Scientist,157850,USD,157850,US,100,US,M,2.0,74,-0.017275253328502268,1.0835243758829431,0.004734088066872901,1.0,0.9999178044510958,0.01282124571560987,0.1831759073937521,0.2965285156591931
2024,SE,FT,Data Scientist,128945,USD,128945,US,100,US,M,2.0,74,-0.10224111484545349,1.0835243758829431,0.003782827617981965,1.0,0.9998768309010266,0.015694681497876443,-0.1551435560705549,-0.0879708094388982
2024,SE,FT,Data Scientist,310270,USD,310270,US,0,US,M,2.0,74,0.4307613013303355,1.0835243758829431,0.00975021391430264,1.0,0.9999787236273237,0.006523211836857263,1.967180495569835,1.5499510384777266
2024,SE,FT,Data Scientist,253430,USD,253430,US,0,US,M,2.0,74,0.26368088034353365,1.0835243758829431,0.007879615612453103,1.0,0.9999681100235405,0.00798617154515111,1.3018949635403865,1.1796238093331568
2024,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,2.0,74,0.1066241088212813,1.0835243758829431,0.006121240044757454,1.0,0.9999487967329304,0.010119481822937256,0.6765218816203753,0.7409257651804863
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,2.0,74,-0.025652790271014327,1.0835243758829431,0.004640294872638715,1.0,0.9999147543770097,0.013056951373284307,0.14981799454568864,0.26207079209955186
2024,SE,FT,Machine Learning Engineer,220067,USD,220067,US,100,US,M,2.0,74,0.16561078735650567,1.0835243758829431,0.0067816428618442705,1.0,0.9999577084479712,0.00919681007101789,0.9113967016632138,0.9187886755000816
2024,SE,FT,Machine Learning Engineer,135549,USD,135549,US,100,US,M,2.0,74,-0.08282874503199748,1.0835243758829431,0.004000164549463569,1.0,0.9998885382726331,0.014930205324006888,-0.07784683450963868,0.007387322658995604
2024,SE,FT,Machine Learning Engineer,258800,USD,258800,US,0,US,M,2.0,74,0.2794659236352143,1.0835243758829431,0.00805634173632594,1.0,0.9999694196427272,0.007820471813589181,1.3647482940646325,1.218193020932402
2024,SE,FT,Machine Learning Engineer,199200,USD,199200,US,0,US,M,2.0,74,0.10427251950408493,1.0835243758829431,0.006094912130586454,1.0,0.9999483846677684,0.010160118125339172,0.6671582569612697,0.7334491027122123
2024,SE,FT,Machine Learning Engineer,198000,USD,198000,US,100,US,M,2.0,74,0.10074513552829038,1.0835243758829431,0.006055420259329954,1.0,0.9999477571806733,0.010221688184513548,0.6531128199726114,0.7221744314458606
2024,SE,FT,Machine Learning Engineer,132000,USD,132000,US,100,US,M,2.0,74,-0.09326098314040987,1.0835243758829431,0.0038833673402224704,1.0,0.999882465169347,0.015331531132596653,-0.11938621440359563,-0.043232208583633205
2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,2.0,74,0.047834375891372134,1.0835243758829431,0.005463042190482458,1.0,0.9999367872288547,0.011243733651951122,0.44243126514273673,0.5438220361903535
2024,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M,2.0,74,-0.0050763837455461164,1.0835243758829431,0.004870664121634964,1.0,0.9999219612774559,0.012492852158182535,0.23174971031286212,0.3455461355723565
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,2.0,74,0.01843950942641755,1.0835243758829431,0.0051339432633449615,1.0,0.9999291325167111,0.01190503861302249,0.32538595690391753,0.43640263704575283
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,2.0,74,-0.09913995643340079,1.0835243758829431,0.0038175475547949714,1.0,0.9998788215565093,0.015567344114079807,-0.14279527605135947,-0.0723955893557838
2024,MI,FT,Data Analytics Manager,145400,USD,145400,US,0,US,M,2.0,74,-0.05387186207737073,1.0835243758829431,0.004324359902586717,1.0,0.9999031278145758,0.013918871600389968,0.03745449863642216,0.14087451922757818
2024,MI,FT,Data Analytics Manager,88000,USD,88000,US,0,US,M,2.0,74,-0.22259839558621006,1.0835243758829431,0.0024353320608174814,1.0,0.9997356048941352,0.02299391891256511,-0.6343855706544003,-0.826304223010573
2024,MI,FT,Analytics Engineer,205500,USD,205500,US,0,US,M,2.0,74,0.12279128537700633,1.0835243758829431,0.006302244454683077,1.0,0.9999515006662215,0.009848670741354903,0.7408968011517258,0.7914879392424654
2024,MI,FT,Analytics Engineer,117400,USD,117400,US,0,US,M,2.0,74,-0.13617748817924358,1.0835243758829431,0.003402882906601724,1.0,0.999851420795849,0.01723764289344803,-0.2902723644322717,-0.2677757339061715
2024,SE,FT,Business Intelligence Analyst,148300,USD,148300,US,0,US,M,2.0,74,-0.045347350802533895,1.0835243758829431,0.004419798591456592,1.0,0.9999068789096739,0.013646739871295886,0.07139763802567974,0.17835610739256538
2024,SE,FT,Business Intelligence Analyst,84700,USD,84700,US,0,US,M,2.0,74,-0.23229870151964505,1.0835243758829431,0.0023267294148621074,1.0,0.9997146103266967,0.023889284194819768,-0.6730105223732107,-0.9010462539740802
2024,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M,2.0,74,-0.17262712259578725,1.0835243758829431,0.0029948002369512275,1.0,0.9998142659988591,0.01927261023220658,-0.4354085466484076,-0.4829949876975692
2024,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,2.0,74,-0.2314168555256964,1.0835243758829431,0.0023366023826762324,1.0,0.999716620432294,0.023805016938293684,-0.6694991631260461,-0.8941254901217562
2024,MI,FT,Machine Learning Engineer,250900,USD,250900,US,0,US,M,2.0,74,0.25624397912790015,1.0835243758829431,0.007796353583887316,1.0,0.9999674636746549,0.008066696478587094,1.2722825005559653,1.161152240873957
2024,MI,FT,Machine Learning Engineer,135200,USD,135200,US,0,US,M,2.0,74,-0.0838546258716244,1.0835243758829431,0.0039886789969064695,1.0,0.999887962180845,0.014968736948624484,-0.08193171576717348,0.002471954672763184
2024,SE,CT,Data Scientist,191027,USD,191027,US,0,US,M,0.0,74,0.08024809514227756,1.0835243758829431,0.005825939577436977,1.0,0.9999438738896319,0.010594766188824696,0.5714971265376827,0.6551969147769112
